Time,Gaze_Target_X,Gaze_Target_Y
6.410948,-999.000000,-999.000000
6.424194,-999.000000,-999.000000
6.451598,-999.000000,-999.000000
6.464984,-999.000000,-999.000000
6.484176,-999.000000,-999.000000
6.506566,-999.000000,-999.000000
6.533863,-999.000000,-999.000000
6.553791,-999.000000,-999.000000
6.564055,-999.000000,-999.000000
6.591981,-999.000000,-999.000000
6.613782,-999.000000,-999.000000
6.631600,-999.000000,-999.000000
6.645685,-999.000000,-999.000000
6.663993,-999.000000,-999.000000
6.685129,-999.000000,-999.000000
6.703581,-999.000000,-999.000000
6.725491,-999.000000,-999.000000
6.743801,-999.000000,-999.000000
6.774964,-999.000000,-999.000000
6.794819,-999.000000,-999.000000
6.813421,-999.000000,-999.000000
6.831271,-999.000000,-999.000000
6.845131,-999.000000,-999.000000
6.864399,-999.000000,-999.000000
6.893119,-999.000000,-999.000000
6.914834,-999.000000,-999.000000
6.932716,-999.000000,-999.000000
6.951279,-999.000000,-999.000000
6.973554,-999.000000,-999.000000
6.992028,-999.000000,-999.000000
7.006125,-999.000000,-999.000000
7.024360,-999.000000,-999.000000
7.051276,-999.000000,-999.000000
7.074781,-999.000000,-999.000000
7.084283,-999.000000,-999.000000
7.104186,-999.000000,-999.000000
7.135921,-999.000000,-999.000000
7.144645,-999.000000,-999.000000
7.164128,-999.000000,-999.000000
7.192700,-999.000000,-999.000000
7.211901,-999.000000,-999.000000
7.233630,-999.000000,-999.000000
7.252783,-999.000000,-999.000000
7.272406,-999.000000,-999.000000
7.294396,-999.000000,-999.000000
7.305507,-999.000000,-999.000000
7.330858,-999.000000,-999.000000
7.345087,-999.000000,-999.000000
7.372701,-999.000000,-999.000000
7.385744,-999.000000,-999.000000
7.416007,-999.000000,-999.000000
7.430899,-999.000000,-999.000000
7.453367,-999.000000,-999.000000
7.474845,-999.000000,-999.000000
7.484746,-999.000000,-999.000000
7.504034,-999.000000,-999.000000
7.524804,-999.000000,-999.000000
7.552902,-999.000000,-999.000000
7.576093,-999.000000,-999.000000
7.591455,-999.000000,-999.000000
7.605636,-999.000000,-999.000000
7.632741,-999.000000,-999.000000
7.652843,-999.000000,-999.000000
7.672641,-999.000000,-999.000000
7.691282,-999.000000,-999.000000
7.706158,-999.000000,-999.000000
7.724948,-999.000000,-999.000000
7.751879,-999.000000,-999.000000
7.764889,-999.000000,-999.000000
7.791483,-999.000000,-999.000000
7.812205,-999.000000,-999.000000
7.831735,-999.000000,-999.000000
7.847063,-999.000000,-999.000000
7.874005,-999.000000,-999.000000
7.884944,-999.000000,-999.000000
7.904126,-999.000000,-999.000000
7.931471,-999.000000,-999.000000
7.945345,-999.000000,-999.000000
7.964624,-999.000000,-999.000000
7.984616,-999.000000,-999.000000
8.013920,-999.000000,-999.000000
