Trial,Status,Time_TrialStart,Time_DrawFinish,Time_GazeEnter,Time_End
369,Success,1682.1944535999792,1682.1950209999923,1682.328023299924,1683.2941408999031
370,Success,1686.3147331998916,1686.3153017999139,1686.5326088999864,1687.4991399999708
371,Success,1690.5189180999296,1690.5194087999407,1690.8529773999471,1691.8202220998937
372,Break,1694.8399996999651,1694.8405797999585,1695.107593099936,1695.6246816999046
373,Success,1698.6430059999693,1698.6436335999751,1699.0614107999718,1700.028552899952
374,Success,1703.0484226999106,1703.0492260999745,1703.7826347999508,1704.7499316999456
375,Success,1707.7695560998982,1707.7701052000048,1707.937460899935,1708.9042309999932
376,Break,1711.923975899932,1711.9245364998933,1712.3751646999735,1712.992359799915
377,Break,1716.01129699999,1716.0118586999597,1716.0123447999358,1716.7453642999753
378,Success,1719.7641317999223,1719.7646887999726,1719.999303999939,1720.9660978999455
379,Break,1723.9853410999058,1723.985889100004,1724.2534892999101,1724.8709784999955
380,Success,1727.890211299993,1727.890807799995,1728.207648999989,1729.174862899934
381,Success,1732.1949143999955,1732.1955120000057,1732.1959789999528,1733.1786448999774
382,Success,1736.1983295999235,1736.1990321999183,1736.5652770999586,1737.5323910999577
383,Break,1740.552022799966,1740.5525287999772,1740.7862329999916,1741.3209948999574
384,Success,1744.340174999903,1744.3407613999443,1744.573910899926,1745.5246312998934
385,Break,1748.5446608999046,1748.5454023999628,1748.6954894999508,1749.1288059999933
386,Success,1752.1477702999255,1752.1483104999643,1752.3489326999988,1753.3315438999562
387,Success,1756.3521557999775,1756.353153300006,1757.1360400998965,1758.0870747999288
388,NoFix,1761.1077298999298,1761.1083586999448,,1766.1286675999872
389,NoFix,1769.1485681999475,1769.1491615999257,,1774.1701737999683
390,Break,1777.1902836998925,1777.1908800998935,1780.4937678999268,1781.2268585999263
391,Break,1784.247043499956,1784.2476635999046,1786.4657519999892,1787.3330038998974
392,Success,1790.3524619999807,1790.353298699949,1790.603471099981,1791.5546940999338
393,NoFix,1794.5749112999765,1794.5757680999814,,1799.596040799981
394,Success,1802.61484569998,1802.615410999977,1805.2679651998915,1806.2350746999728
395,Break,1809.2549182999646,1809.2555110999383,1810.1732011999702,1810.824610899901
396,Break,1813.842714099912,1813.8437570999376,1814.1439860999817,1814.8624030998908
397,NoFix,1817.881185999955,1817.8817833999638,,1822.9023228998994
398,Success,1825.9219002999598,1825.922640100005,1826.372834699927,1827.3404802998994
399,Success,1830.359324399964,1830.3598593999632,1831.2785975999432,1832.2447766999248
400,Success,1835.264970799908,1835.265732999891,1835.8659330999944,1836.8499001999153
401,Break,1839.870280199917,1839.8708651999477,1842.8894799998961,1843.6727534999372
402,Success,1846.6928104999242,1846.6933932999382,1846.9610543999588,1847.9279226999497
403,Success,1850.9476772999624,1850.9482128999662,1851.181862099911,1852.1490422999486
404,Success,1855.168591799913,1855.1691465999465,1855.1696339999326,1856.1354691999732
405,Success,1859.1552506999578,1859.1558173999656,1859.4061523999553,1860.373270399985
406,Success,1863.3925637999782,1863.3931267999578,1863.3936113999225,1864.345188099891
407,Success,1867.3646560999332,1867.3651760999346,1867.365629299893,1868.331596899894
408,Success,1871.3517237999476,1871.3522941999836,1871.5528730999213,1872.5356797999702
409,Success,1875.5553196999244,1875.5558640999952,1875.7229760999326,1876.690647899988
410,Success,1879.7100297999568,1879.710574299912,1879.7110460998956,1880.6935104998993
411,Success,1883.7132740999805,1883.7140348999528,1883.7145915,1884.6818123999983
412,Success,1887.7023720999714,1887.702949999948,1887.9522836999968,1888.9193842998939
413,Success,1891.9391341999872,1891.9397267999593,1892.155976299895,1893.1071748998947
414,Break,1896.1267238999717,1896.1273705000058,1896.6280519999564,1897.5953120999038
415,Success,1900.6147949999431,1900.615371499909,1900.8822697999422,1901.8492128999205
416,Break,1904.8690158999525,1904.8697319999337,1905.2025253999745,1905.8024556000018
417,Success,1908.8224395998986,1908.8230862999335,1909.1732902999502,1910.1409562999615
418,Success,1913.1596711999737,1913.1602447999176,1913.3792381999083,1914.345330299926
419,Success,1917.3653380000032,1917.3660125999013,1917.3665973999305,1918.3491241999436
420,Success,1921.368935699924,1921.3695243999828,1921.370021599927,1922.3525544999866
421,Success,1925.372279400006,1925.3728366999421,1925.3733157999814,1926.340721399989
422,Success,1929.3602703999495,1929.3608626999194,1929.361353599932,1930.3447958999313
423,Success,1933.3646558999317,1933.3654915998923,1933.3659641999984,1934.332319399924
424,Success,1937.3516879999079,1937.3523297999054,1937.3528143999865,1938.3355284999125
425,Success,1941.3552653999068,1941.3558754998958,1941.3564973999746,1942.3401641999371
426,Success,1945.3596611999674,1945.360249399906,1945.3607389999088,1946.3274086999008
427,Success,1949.3472654999932,1949.34779359994,1949.4812815999612,1950.4485899999272
428,Success,1953.467922699987,1953.4685198999941,1953.5520375999622,1954.5190238999203
429,Success,1957.5387798999436,1957.5393336999696,1957.5398156999145,1958.522448899923
430,Success,1961.542095099925,1961.5426670999732,1961.776734199957,1962.7607437999686
431,Success,1965.7803906999761,1965.7809215999441,1965.781411199947,1966.7482800999423
432,Success,1969.7669733999064,1969.7674872999778,1969.985256099957,1970.9526378998999
433,Success,1973.972203399986,1973.9727680999786,1973.9732449000003,1974.9560721999733
434,Success,1977.9755889999215,1977.9761148999678,1978.1602617999306,1979.1278282999992
435,Success,1982.1461839999538,1982.1467385999858,1982.3811231999425,1983.348384499899
436,Success,1986.3681947999867,1986.3687832999276,1990.4727875998942,1991.4398488999577
437,NoFix,1994.459676199942,1994.4602672999026,,1999.481303099892
438,NoFix,2002.501040999894,2002.501649199985,,2007.5219075999921
439,NoFix,2010.5425152999815,2010.5430661999853,,2015.5725208999356
440,Success,2078.227848099894,2078.2285144999623,2078.4282940999838,2079.395329599967
441,Success,2082.415134099894,2082.4157047999324,2082.548935299972,2083.515250699944
442,Success,2086.534887499991,2086.535468899994,2086.6700330999447,2087.652947399998
443,Break,2090.6728005999466,2090.6733915999066,2090.6738894999726,2091.357939599897
444,Break,2094.3763277999824,2094.3772229999304,2094.6113802999025,2095.5455885999836
445,Break,2098.5650764999446,2098.565806099912,2098.866011399892,2099.5655804999406
446,Break,2102.585393699934,2102.5859243999003,2104.8217967998935,2105.7554463999113
447,Break,2108.77518519992,2108.7757409999613,2111.0437511999626,2111.478269299958
448,Break,2114.4976753999945,2114.4983571999473,2114.7817731999094,2115.5498982999707
449,Success,2118.568331199931,2118.568905299995,2118.9192398999585,2119.8853384999093
450,NoFix,2122.9050807999447,2122.9056528999936,,2127.9365331999725
451,NoFix,2130.9632537999423,2130.963873300003,,2135.9865547999507
452,Success,2263.263738699956,2263.2644073999254,2263.5488188999007,2264.514790099929
453,Success,2267.53573959996,2267.536522099981,2267.8354815999046,2268.802739399951
454,Success,2271.822384299943,2271.823038899922,2271.9731207999866,2272.9408590999665
455,Break,2275.960447999998,2275.961006999947,2275.961499899975,2276.6946768999333
456,Success,2279.7136268999893,2279.714184399927,2279.948882799945,2280.915624599904
457,Break,2283.935461499961,2283.936070799944,2284.203053199919,2285.1204622999066
458,Success,2288.139975899947,2288.140576099977,2288.6234487999463,2289.591194299981
459,Break,2292.611273099901,2292.6118313999614,2292.8942190998932,2293.579058500007
460,Break,2296.598190699937,2296.599090899923,2297.2495892998995,2297.6648086999776
461,Break,2300.685602499987,2300.686213399982,2301.053479199996,2301.670680799987
462,NoFix,2304.6896117998986,2304.690158499987,,2309.711450099945
463,Success,2312.7314483999508,2312.7320137999486,2313.5498033999465,2314.5153680999065
464,Break,2317.5350197999505,2317.5355301999953,2317.753646999947,2318.8207750999136
465,Success,2321.8408627999015,2321.841461199918,2322.107013299945,2323.0581136998953
466,Success,2326.0775538999587,2326.0781163999345,2326.3458568999777,2327.3125506999204
467,Success,2330.3321746999864,2330.332818099996,2330.600163599942,2331.5659596999176
468,Break,2334.5855815999676,2334.5861822000006,2334.5866416000063,2335.4370586998994
469,Success,2338.4561768999556,2338.4567707999377,2338.5915187998908,2339.5580981998937
470,Success,2342.578468099935,2342.5792853999883,2343.0123879999155,2343.979421600001
471,Success,2346.9996696999297,2347.000266499934,2347.4510161998915,2348.4330726999324
472,Success,2351.453099599923,2351.4536891999887,2351.454185099923,2352.4380111999344
473,Break,2355.457477399963,2355.458071699948,2355.843430299894,2356.4925730999094
474,Break,2359.5121695999987,2359.5128173999256,2360.0301716999384,2360.6317656999454
475,NoFix,2363.6495943999616,2363.6501521999016,,2368.6709076999687
476,NoFix,2371.69098929991,2371.691535699996,,2376.7127416000003
477,NoFix,2379.7325223999796,2379.733122000005,,2384.7532694999827
478,Break,2547.852328299894,2547.8530317998957,2548.203338899999,2549.204529299983
479,Break,2552.231701799901,2552.232281699893,2552.4825551999966,2552.932705699932
480,NoFix,2587.9096065999474,2587.910362099996,,2592.9394890998956
481,NoFix,2659.839844299946,2659.8406923000002,,2664.8625814999687
482,NoFix,2667.8894315999933,2667.8901393999113,,2672.9211910999147
483,Break,2675.948796499986,2675.9493801000062,2678.3170608999208,2678.9348025999498
484,Break,2681.9540374999633,2681.95476829994,2682.639266099897,2683.2062386999605
485,Break,2686.2250090999296,2686.225622399943,2686.6269374999683,2687.0594626999227
486,Break,2693.273531099898,2693.2744363999227,2693.7077987999655,2694.006871099933
487,Break,2697.0268710999517,2697.0275352000026,2697.2790519999107,2697.7620236999355
488,Break,2700.781749899965,2700.782932000002,2700.9830826999387,2701.583119399962
489,Break,2704.602753299987,2704.603435399942,2705.0872734999284,2706.154906199896
490,Break,2709.1737280999077,2709.174423899967,2709.4910418998916,2710.2428583999863
491,Break,2713.260753499926,2713.261448299978,2713.7791380999843,2714.2290150999324
492,Break,2716.5568184999283,2716.5573207999114,2716.806896599941,2717.842094599968
493,NoFix,2762.336346599972,2762.3370296999346,,2767.365936799906
