tracker_time_ms,message
187822705,TARGET_ENTER TRIAL 208
187822787,STIM_OFF TRIAL 208
187822808,STIM_WINDOW_END TRIAL 208
187822813,REWARD TRIAL 208
187823077,!V TRIAL_VAR Status Success
187823077,!V TRIAL_VAR Subject_ID Monkey_H18
187823077,TRIAL_RESULT Success
187826128,TRIALID 209
187826128,!V TRIAL_VAR Subject_ID Monkey_H18
187826128,!V TRIAL_VAR Planned_Fixation_Duration_ms 778.8927282736602
187826128,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187826128,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187826128,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187826128,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187826128,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187826128,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187826128,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187826128,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187826128,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187826128,!V TRIAL_VAR Stim_Orientation_deg 0.0
187826128,!V TRIAL_VAR Gap_Duration_ms 100.0
187826128,!V TRIAL_VAR Stim_Duration_ms 200.0
187826128,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187826129,!V TRIAL_VAR Condition_ID C000106
187826129,!V TRIAL_VAR Is_Control False
187826129,!V TRIAL_VAR Stim_Color_Name Gray
187826129,!V TRIAL_VAR Stim_Intensity_Level 150
187826129,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187826129,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187826134,FIX_ON TRIAL 209
187826552,GAZE_ACQUIRED TRIAL 209
187827190,FIX_OFF TRIAL 209
187827298,STIM_ON TRIAL 209
187827416,TARGET_ENTER TRIAL 209
187827505,STIM_OFF TRIAL 209
187827519,STIM_WINDOW_END TRIAL 209
187827523,REWARD TRIAL 209
187827786,!V TRIAL_VAR Status Success
187827786,!V TRIAL_VAR Subject_ID Monkey_H18
187827786,TRIAL_RESULT Success
187830832,TRIALID 210
187830833,!V TRIAL_VAR Subject_ID Monkey_H18
187830833,!V TRIAL_VAR Planned_Fixation_Duration_ms 436.13095550887107
187830833,!V TRIAL_VAR Fixation_Pos_X_deg 6.0
187830833,!V TRIAL_VAR Fixation_Pos_Y_deg -4.0
187830833,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187830833,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187830833,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187830833,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187830833,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187830833,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187830833,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187830833,!V TRIAL_VAR Stim_Orientation_deg 0.0
187830833,!V TRIAL_VAR Gap_Duration_ms 100.0
187830833,!V TRIAL_VAR Stim_Duration_ms 200.0
187830833,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187830834,!V TRIAL_VAR Condition_ID C000107
187830834,!V TRIAL_VAR Is_Control True
187830834,!V TRIAL_VAR Stim_Color_Name Control
187830834,!V TRIAL_VAR Stim_Intensity_Level 0
187830834,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187830834,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187830837,FIX_ON TRIAL 210
187831202,GAZE_ACQUIRED TRIAL 210
187831490,FIX_OFF TRIAL 210
187831501,REWARD TRIAL 210
187831766,!V TRIAL_VAR Status Control_Success
187831766,!V TRIAL_VAR Subject_ID Monkey_H18
187831766,TRIAL_RESULT Control_Success
187834815,TRIALID 211
187834816,!V TRIAL_VAR Subject_ID Monkey_H18
187834816,!V TRIAL_VAR Planned_Fixation_Duration_ms 518.2448043632475
187834816,!V TRIAL_VAR Fixation_Pos_X_deg 12.0
187834816,!V TRIAL_VAR Fixation_Pos_Y_deg 2.0
187834816,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187834816,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187834816,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187834816,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187834816,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187834816,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187834816,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187834816,!V TRIAL_VAR Stim_Orientation_deg 0.0
187834816,!V TRIAL_VAR Gap_Duration_ms 100.0
187834816,!V TRIAL_VAR Stim_Duration_ms 200.0
187834816,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187834816,!V TRIAL_VAR Condition_ID C000108
187834817,!V TRIAL_VAR Is_Control True
187834817,!V TRIAL_VAR Stim_Color_Name Control
187834817,!V TRIAL_VAR Stim_Intensity_Level 0
187834817,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187834817,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187834819,FIX_ON TRIAL 211
187835095,GAZE_ACQUIRED TRIAL 211
187835466,FIX_OFF TRIAL 211
187835477,REWARD TRIAL 211
187835741,!V TRIAL_VAR Status Control_Success
187835741,!V TRIAL_VAR Subject_ID Monkey_H18
187835741,TRIAL_RESULT Control_Success
187838791,TRIALID 212
187838791,!V TRIAL_VAR Subject_ID Monkey_H18
187838791,!V TRIAL_VAR Planned_Fixation_Duration_ms 349.46770833183376
187838791,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187838791,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187838791,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187838791,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187838791,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187838791,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187838791,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187838791,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187838791,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187838791,!V TRIAL_VAR Stim_Orientation_deg 0.0
187838791,!V TRIAL_VAR Gap_Duration_ms 100.0
187838791,!V TRIAL_VAR Stim_Duration_ms 200.0
187838791,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187838792,!V TRIAL_VAR Condition_ID C000109
187838792,!V TRIAL_VAR Is_Control False
187838792,!V TRIAL_VAR Stim_Color_Name Gray
187838792,!V TRIAL_VAR Stim_Intensity_Level 180
187838792,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187838792,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187838798,FIX_ON TRIAL 212
187842009,GAZE_ACQUIRED TRIAL 212
187842212,FIX_OFF TRIAL 212
187842775,!V TRIAL_VAR Status Break_Gap
187842775,!V TRIAL_VAR Subject_ID Monkey_H18
187842775,TRIAL_RESULT Break_Gap
187845819,TRIALID 213
187845819,!V TRIAL_VAR Subject_ID Monkey_H18
187845819,!V TRIAL_VAR Planned_Fixation_Duration_ms 424.8294268864126
187845819,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187845819,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187845819,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187845819,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187845819,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187845819,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187845819,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187845819,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187845819,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187845819,!V TRIAL_VAR Stim_Orientation_deg 0.0
187845819,!V TRIAL_VAR Gap_Duration_ms 100.0
187845819,!V TRIAL_VAR Stim_Duration_ms 200.0
187845819,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187845820,!V TRIAL_VAR Condition_ID C000109
187845820,!V TRIAL_VAR Is_Control False
187845820,!V TRIAL_VAR Stim_Color_Name Gray
187845820,!V TRIAL_VAR Stim_Intensity_Level 180
187845820,!V TRIAL_VAR Stim_Pos_X_deg -3.0
187845820,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187845826,FIX_ON TRIAL 213
187846116,GAZE_ACQUIRED TRIAL 213
187846391,FIX_OFF TRIAL 213
187846498,STIM_ON TRIAL 213
187846602,TARGET_ENTER TRIAL 213
187846708,STIM_OFF TRIAL 213
187846708,STIM_WINDOW_END TRIAL 213
187846712,REWARD TRIAL 213
187846975,!V TRIAL_VAR Status Success
187846975,!V TRIAL_VAR Subject_ID Monkey_H18
187846975,TRIAL_RESULT Success
187850023,TRIALID 214
187850024,!V TRIAL_VAR Subject_ID Monkey_H18
187850024,!V TRIAL_VAR Planned_Fixation_Duration_ms 417.85187582385527
187850024,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187850024,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187850024,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187850024,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187850024,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187850024,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187850024,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187850024,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187850024,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187850024,!V TRIAL_VAR Stim_Orientation_deg 0.0
187850024,!V TRIAL_VAR Gap_Duration_ms 100.0
187850024,!V TRIAL_VAR Stim_Duration_ms 200.0
187850024,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187850025,!V TRIAL_VAR Condition_ID C000110
187850025,!V TRIAL_VAR Is_Control False
187850025,!V TRIAL_VAR Stim_Color_Name Gray
187850025,!V TRIAL_VAR Stim_Intensity_Level 120
187850025,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187850025,!V TRIAL_VAR Stim_Pos_Y_deg -10.0
187850030,FIX_ON TRIAL 214
187851498,GAZE_ACQUIRED TRIAL 214
187851769,FIX_OFF TRIAL 214
187851876,STIM_ON TRIAL 214
187852009,TARGET_ENTER TRIAL 214
187852084,STIM_OFF TRIAL 214
187852119,STIM_WINDOW_END TRIAL 214
187852124,REWARD TRIAL 214
187852387,!V TRIAL_VAR Status Success
187852387,!V TRIAL_VAR Subject_ID Monkey_H18
187852387,TRIAL_RESULT Success
187855438,TRIALID 215
187855438,!V TRIAL_VAR Subject_ID Monkey_H18
187855438,!V TRIAL_VAR Planned_Fixation_Duration_ms 782.660245560034
187855438,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187855438,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187855438,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187855438,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187855438,!V TRIAL_VAR Stim_Pos_X_deg 9.0
187855438,!V TRIAL_VAR Stim_Pos_Y_deg -1.0
187855438,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187855438,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187855438,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187855438,!V TRIAL_VAR Stim_Orientation_deg 0.0
187855438,!V TRIAL_VAR Gap_Duration_ms 100.0
187855438,!V TRIAL_VAR Stim_Duration_ms 200.0
187855438,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187855439,!V TRIAL_VAR Condition_ID C000111
187855439,!V TRIAL_VAR Is_Control False
187855439,!V TRIAL_VAR Stim_Color_Name Gray
187855439,!V TRIAL_VAR Stim_Intensity_Level 120
187855439,!V TRIAL_VAR Stim_Pos_X_deg 9.0
187855439,!V TRIAL_VAR Stim_Pos_Y_deg -1.0
187855446,FIX_ON TRIAL 215
187855887,GAZE_ACQUIRED TRIAL 215
187856519,FIX_OFF TRIAL 215
187856626,STIM_ON TRIAL 215
187856752,TARGET_ENTER TRIAL 215
187856834,STIM_OFF TRIAL 215
187856855,STIM_WINDOW_END TRIAL 215
187856859,REWARD TRIAL 215
187857122,!V TRIAL_VAR Status Success
187857122,!V TRIAL_VAR Subject_ID Monkey_H18
187857122,TRIAL_RESULT Success
187860167,TRIALID 216
187860167,!V TRIAL_VAR Subject_ID Monkey_H18
187860167,!V TRIAL_VAR Planned_Fixation_Duration_ms 311.29348356735596
187860167,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187860167,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187860167,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187860167,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187860167,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187860167,!V TRIAL_VAR Stim_Pos_Y_deg -1.0
187860167,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187860167,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187860167,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187860167,!V TRIAL_VAR Stim_Orientation_deg 0.0
187860167,!V TRIAL_VAR Gap_Duration_ms 100.0
187860167,!V TRIAL_VAR Stim_Duration_ms 200.0
187860167,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187860168,!V TRIAL_VAR Condition_ID C000112
187860168,!V TRIAL_VAR Is_Control False
187860168,!V TRIAL_VAR Stim_Color_Name Gray
187860168,!V TRIAL_VAR Stim_Intensity_Level 60
187860168,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187860168,!V TRIAL_VAR Stim_Pos_Y_deg -1.0
187860173,FIX_ON TRIAL 216
187860552,GAZE_ACQUIRED TRIAL 216
187860712,FIX_OFF TRIAL 216
187860819,STIM_ON TRIAL 216
187860951,TARGET_ENTER TRIAL 216
187861027,STIM_OFF TRIAL 216
187861063,STIM_WINDOW_END TRIAL 216
187861066,REWARD TRIAL 216
187861328,!V TRIAL_VAR Status Success
187861328,!V TRIAL_VAR Subject_ID Monkey_H18
187861328,TRIAL_RESULT Success
187864385,TRIALID 217
187864385,!V TRIAL_VAR Subject_ID Monkey_H18
187864385,!V TRIAL_VAR Planned_Fixation_Duration_ms 487.39674653450095
187864385,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187864385,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187864385,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187864385,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187864385,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187864385,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187864385,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187864385,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187864385,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187864385,!V TRIAL_VAR Stim_Orientation_deg 0.0
187864385,!V TRIAL_VAR Gap_Duration_ms 100.0
187864385,!V TRIAL_VAR Stim_Duration_ms 200.0
187864385,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187864386,!V TRIAL_VAR Condition_ID C000113
187864386,!V TRIAL_VAR Is_Control False
187864386,!V TRIAL_VAR Stim_Color_Name Gray
187864386,!V TRIAL_VAR Stim_Intensity_Level 180
187864386,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187864386,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187864391,FIX_ON TRIAL 217
187866324,GAZE_ACQUIRED TRIAL 217
187866398,FIX_OFF TRIAL 217
187866902,!V TRIAL_VAR Status Break_1
187866902,!V TRIAL_VAR Subject_ID Monkey_H18
187866902,TRIAL_RESULT Break_1
187869952,TRIALID 218
187869952,!V TRIAL_VAR Subject_ID Monkey_H18
187869952,!V TRIAL_VAR Planned_Fixation_Duration_ms 423.8086888104463
187869952,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187869952,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187869952,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187869952,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187869952,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187869952,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187869952,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187869952,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187869952,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187869952,!V TRIAL_VAR Stim_Orientation_deg 0.0
187869952,!V TRIAL_VAR Gap_Duration_ms 100.0
187869952,!V TRIAL_VAR Stim_Duration_ms 200.0
187869952,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187869953,!V TRIAL_VAR Condition_ID C000113
187869953,!V TRIAL_VAR Is_Control False
187869953,!V TRIAL_VAR Stim_Color_Name Gray
187869953,!V TRIAL_VAR Stim_Intensity_Level 180
187869953,!V TRIAL_VAR Stim_Pos_X_deg 12.0
187869953,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187869958,FIX_ON TRIAL 218
187870484,GAZE_ACQUIRED TRIAL 218
187870766,FIX_OFF TRIAL 218
187870873,STIM_ON TRIAL 218
187870998,TARGET_ENTER TRIAL 218
187871080,STIM_OFF TRIAL 218
187871109,STIM_WINDOW_END TRIAL 218
187871113,REWARD TRIAL 218
187871377,!V TRIAL_VAR Status Success
187871377,!V TRIAL_VAR Subject_ID Monkey_H18
187871377,TRIAL_RESULT Success
187874424,TRIALID 219
187874425,!V TRIAL_VAR Subject_ID Monkey_H18
187874425,!V TRIAL_VAR Planned_Fixation_Duration_ms 476.04428807382857
187874425,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187874425,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187874425,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187874425,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187874425,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187874425,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187874425,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187874425,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187874425,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187874425,!V TRIAL_VAR Stim_Orientation_deg 0.0
187874425,!V TRIAL_VAR Gap_Duration_ms 100.0
187874425,!V TRIAL_VAR Stim_Duration_ms 200.0
187874425,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187874425,!V TRIAL_VAR Condition_ID C000114
187874426,!V TRIAL_VAR Is_Control False
187874426,!V TRIAL_VAR Stim_Color_Name Gray
187874426,!V TRIAL_VAR Stim_Intensity_Level 150
187874426,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187874426,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187874430,FIX_ON TRIAL 219
187874824,GAZE_ACQUIRED TRIAL 219
187875155,FIX_OFF TRIAL 219
187875263,STIM_ON TRIAL 219
187875380,TARGET_ENTER TRIAL 219
187875469,STIM_OFF TRIAL 219
187875491,STIM_WINDOW_END TRIAL 219
187875496,REWARD TRIAL 219
187875759,!V TRIAL_VAR Status Success
187875759,!V TRIAL_VAR Subject_ID Monkey_H18
187875759,TRIAL_RESULT Success
187878809,TRIALID 220
187878809,!V TRIAL_VAR Subject_ID Monkey_H18
187878809,!V TRIAL_VAR Planned_Fixation_Duration_ms 448.318982896223
187878809,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187878809,!V TRIAL_VAR Fixation_Pos_Y_deg -4.0
187878809,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187878809,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187878809,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187878809,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187878809,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187878809,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187878809,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187878809,!V TRIAL_VAR Stim_Orientation_deg 0.0
187878809,!V TRIAL_VAR Gap_Duration_ms 100.0
187878809,!V TRIAL_VAR Stim_Duration_ms 200.0
187878809,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187878810,!V TRIAL_VAR Condition_ID C000115
187878810,!V TRIAL_VAR Is_Control True
187878810,!V TRIAL_VAR Stim_Color_Name Control
187878810,!V TRIAL_VAR Stim_Intensity_Level 0
187878810,!V TRIAL_VAR Stim_Pos_X_deg -6.0
187878810,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187878816,FIX_ON TRIAL 220
187879185,GAZE_ACQUIRED TRIAL 220
187879487,FIX_OFF TRIAL 220
187879498,REWARD TRIAL 220
187879760,!V TRIAL_VAR Status Control_Success
187879760,!V TRIAL_VAR Subject_ID Monkey_H18
187879761,TRIAL_RESULT Control_Success
187882806,TRIALID 221
187882806,!V TRIAL_VAR Subject_ID Monkey_H18
187882806,!V TRIAL_VAR Planned_Fixation_Duration_ms 394.2913554016917
187882806,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187882806,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187882806,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187882806,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187882806,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187882806,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187882806,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187882806,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187882806,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187882806,!V TRIAL_VAR Stim_Orientation_deg 0.0
187882806,!V TRIAL_VAR Gap_Duration_ms 100.0
187882806,!V TRIAL_VAR Stim_Duration_ms 200.0
187882806,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187882807,!V TRIAL_VAR Condition_ID C000116
187882807,!V TRIAL_VAR Is_Control False
187882807,!V TRIAL_VAR Stim_Color_Name Gray
187882807,!V TRIAL_VAR Stim_Intensity_Level 30
187882807,!V TRIAL_VAR Stim_Pos_X_deg 6.0
187882807,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
187882812,FIX_ON TRIAL 221
187883246,GAZE_ACQUIRED TRIAL 221
187883491,FIX_OFF TRIAL 221
187883598,STIM_ON TRIAL 221
187883702,TARGET_ENTER TRIAL 221
187883805,STIM_OFF TRIAL 221
187883813,STIM_WINDOW_END TRIAL 221
187883816,REWARD TRIAL 221
187884080,!V TRIAL_VAR Status Success
187884080,!V TRIAL_VAR Subject_ID Monkey_H18
187884080,TRIAL_RESULT Success
187887131,TRIALID 222
187887132,!V TRIAL_VAR Subject_ID Monkey_H18
187887132,!V TRIAL_VAR Planned_Fixation_Duration_ms 572.0068823353038
187887132,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187887132,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187887132,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187887132,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187887132,!V TRIAL_VAR Stim_Pos_X_deg 3.0
187887132,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
187887132,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187887132,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187887132,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187887132,!V TRIAL_VAR Stim_Orientation_deg 0.0
187887132,!V TRIAL_VAR Gap_Duration_ms 100.0
187887132,!V TRIAL_VAR Stim_Duration_ms 200.0
187887132,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187887132,!V TRIAL_VAR Condition_ID C000117
187887137,ERROR MESSAGES LOST 5
187887137,FIX_ON TRIAL 222
187890476,GAZE_ACQUIRED TRIAL 222
187890901,FIX_OFF TRIAL 222
187891009,STIM_ON TRIAL 222
187891126,TARGET_ENTER TRIAL 222
187891216,STIM_OFF TRIAL 222
187891230,STIM_WINDOW_END TRIAL 222
187891234,REWARD TRIAL 222
187891497,!V TRIAL_VAR Status Success
187891498,!V TRIAL_VAR Subject_ID Monkey_H18
187891498,TRIAL_RESULT Success
187894548,TRIALID 223
187894549,!V TRIAL_VAR Subject_ID Monkey_H18
187894549,!V TRIAL_VAR Planned_Fixation_Duration_ms 466.9271843784794
187894549,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187894549,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187894549,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187894549,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187894549,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187894549,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187894549,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187894549,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187894549,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187894549,!V TRIAL_VAR Stim_Orientation_deg 0.0
187894549,!V TRIAL_VAR Gap_Duration_ms 100.0
187894549,!V TRIAL_VAR Stim_Duration_ms 200.0
187894549,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187894549,!V TRIAL_VAR Condition_ID C000118
187894549,!V TRIAL_VAR Is_Control False
187894549,!V TRIAL_VAR Stim_Color_Name Gray
187894549,!V TRIAL_VAR Stim_Intensity_Level 30
187894549,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187894549,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187894560,FIX_ON TRIAL 223
187894935,GAZE_ACQUIRED TRIAL 223
187895024,FIX_OFF TRIAL 223
187895528,!V TRIAL_VAR Status Break_1
187895528,!V TRIAL_VAR Subject_ID Monkey_H18
187895528,TRIAL_RESULT Break_1
187898578,TRIALID 224
187898579,!V TRIAL_VAR Subject_ID Monkey_H18
187898579,!V TRIAL_VAR Planned_Fixation_Duration_ms 444.8698686304829
187898579,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187898579,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187898579,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187898579,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187898579,!V TRIAL_VAR Stim_Pos_X_deg 0.0
187898579,!V TRIAL_VAR Stim_Pos_Y_deg -4.0
187898579,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
187898579,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
187898579,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
187898579,!V TRIAL_VAR Stim_Orientation_deg 0.0
187898579,!V TRIAL_VAR Gap_Duration_ms 100.0
187898579,!V TRIAL_VAR Stim_Duration_ms 200.0
187898579,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
187898579,!V TRIAL_VAR Condition_ID C000118
187898584,ERROR MESSAGES LOST 5
187898584,FIX_ON TRIAL 224
187899652,GAZE_ACQUIRED TRIAL 224
187899948,FIX_OFF TRIAL 224
187900056,STIM_ON TRIAL 224
187900173,TARGET_ENTER TRIAL 224
187900262,STIM_OFF TRIAL 224
187900276,STIM_WINDOW_END TRIAL 224
187900281,REWARD TRIAL 224
187900545,!V TRIAL_VAR Status Success
187900545,!V TRIAL_VAR Subject_ID Monkey_H18
187900545,TRIAL_RESULT Success
187903594,TRIALID 225
187903594,!V TRIAL_VAR Subject_ID Monkey_H18
187903594,!V TRIAL_VAR Planned_Fixation_Duration_ms 784.9944059065165
187903594,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
187903594,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
187903594,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
187903594,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
187903594,!V TRIAL_VAR Stim_Pos_X_deg 12.0
